id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
837552149992676501,Digital noma Bang son5分钟（楼下餐厅&711）中文房东（含水电网费）,447626756,丝竹,Bang Sue,13.819806590855631,100.52311170660806,Entire home/apt,530,21,1,8/2/2023,0.09,13,189,1
837898930909101409,Superpack 4 Big beds Suite at Thonglor,406403381,Darisa,Vadhana,13.734835901675135,100.58425737934613,Private room,3657,1,4,10/8/2023,0.32,28,90,3
837957074858466649,Myhotel Bangkoknoi,502387041,Usa,Bangkok Noi,13.75514981237762,100.47472514807342,Private room,600,1,2,2/24/2024,0.25,1,365,2
838015395351522739,Quiet and comfy apt with GYM,380490348,Molly,Vadhana,13.734688714991885,100.6017340005249,Entire home/apt,1200,5,9,3/26/2024,0.56,28,348,5
838105506228975711,24Sqm Studio room On Nut,10772928,Yair,Suanluang,13.723408134291002,100.61618956110155,Entire home/apt,999,28,1,4/7/2023,0.07,13,365,0
838111949304012024,市中心两卧一厅套房/近地铁/连住送接机/24小时自助入住/四面佛/火车夜市/暹罗广场/机场25分钟,27721148,Lily,Ratchathewi,13.7503004,100.5555028,Entire home/apt,1217,1,48,6/19/2024,3.07,35,86,36
838171720913607991,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,201677068,Curry,Phra Khanong,13.70046,100.60266,Entire home/apt,1614,1,13,4/11/2024,0.81,226,361,4
838181687358247151,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,52161947,Noons,Phra Khanong,13.70239,100.60366,Entire home/apt,1629,1,25,5/22/2024,1.6,125,361,14
838217777586148423,Urban Zen On Nut/BTS/1G Wi-Fi/7-11,105010975,Gerald,Suanluang,13.713586965281436,100.60399708002308,Entire home/apt,699,20,5,4/23/2024,0.34,6,343,2
838224849888980233,BTS Nana*MRT Sukhumvit*Arub Street*Downtown*HalalF,153793,Pemika,Vadhana,13.743471316322177,100.55452339047024,Entire home/apt,1479,2,37,6/7/2024,2.39,11,132,31
838232066492442971,市中心高端商圈 空中泳池 步行一分钟到地铁站 高速Wi-Fi 干净整洁 管家式服务 可做饭 乳胶寝具,52231485,Jason,Huai Khwang,13.78014082835246,100.57642671143859,Entire home/apt,1500,4,12,2/29/2024,0.8,2,65,5
838268771085087627,"Peaceful @Bangkok, 7min walk Skytrain Asok, Pool",30386490,Andy,Khlong Toei,13.73765,100.55724,Entire home/apt,3866,2,74,6/20/2024,4.89,41,163,60
838272665646716390,RARE GEM: Sky-High Condo | Luxury Facilities | MRT,34533730,SmileStay,Huai Khwang,13.7570969,100.5684863,Entire home/apt,2623,7,11,6/24/2024,0.74,8,150,8
838277362709377489,301 View Dee BKK Airport Residence,503520069,Lin Lin,Lat Krabang,13.720839361662206,100.75639436909486,Private room,895,1,142,6/10/2024,9.16,7,342,100
838421750944853829,Deluxe 2 Bedroom 2 Bathtoom / BTS Phrakhanong,501800171,Sursilp,Khlong Toei,13.71508,100.58892,Entire home/apt,1602,1,23,4/21/2024,1.45,10,332,9
838689942602530308,New! Room in resort style near DMK,42842660,Jintana,Don Mueang,13.927829647778152,100.58462081809138,Entire home/apt,699,3,22,6/20/2024,1.5,2,280,17
838757999314453274,Loft Style House : 3BR/Wi-Fi,21841427,Jack,Ratchathewi,13.762648054790855,100.54106618285876,Entire home/apt,2878,2,35,6/18/2024,2.27,3,356,25
838774833616254460,Bangkok-Onnuch,74059024,Pawinee,Suanluang,13.71241180225822,100.63749812543392,Entire home/apt,5650,2,9,5/20/2024,0.65,1,204,7
838817512879491918,Metro Oasis On Nut/BTS/WiFi/Pool/Gym,105010975,Gerald,Khlong Toei,13.70575238006613,100.59828515581972,Entire home/apt,800,10,15,5/2/2024,0.97,6,330,11
839043413617168583,"Welcome 1BR MRT walking, Bangkok",117897406,Vitanya,Huai Khwang,13.769902,100.5744041,Entire home/apt,950,14,9,6/1/2024,0.61,19,39,7
839072379483266019,曼谷《天使佳居》一居室亚洲公寓设计大奖拉差达火车夜市新商业圈辉煌代购街,226819828,Muay,Huai Khwang,13.77225,100.58006,Private room,810,28,1,3/24/2023,0.07,20,365,0
839088834088455749,Superior 2 Bedroom / BTS Sukhumvit46 / Fl 5 / 524,501800171,Sursilp,Khlong Toei,13.713083565931482,100.59068175152099,Entire home/apt,1650,1,27,4/7/2024,1.71,10,332,15
839427169305439240,"Cozy 2 Bed 200m BTS Phra Khanong, 10min Thonglor",10685770,Yp,Vadhana,13.714625712336566,100.59343244880438,Entire home/apt,1850,28,15,6/16/2024,0.95,3,331,11
839427171265829771,"[201] Newly renovated, cozy apartment",38042352,Parintr,Vadhana,13.740894118910104,100.59160083431534,Private room,450,1,5,6/10/2024,0.34,9,365,4
839473030094131200,"The Tree Condo near MRT, airport free Wi-Fi",503768471,Thanat,Bang Sue,13.809369535277142,100.52192915406178,Private room,990,3,8,5/4/2024,0.54,1,348,6
839486086104186752,"Your Home, อินเตอร์เน็ตความเร็วสูง, ซาฟารีเวิลด์",103546676,Petchpilai,Khan Na Yao,13.85641194543585,100.67280739545822,Entire home/apt,4000,1,13,6/9/2024,0.85,3,314,9
839700795264325732,Homies Ratchada Bangkok Hotel MRT Suthisan,500345542,Homies Ratchada,Huai Khwang,13.7894654,100.5772663,Private room,1227,1,33,6/26/2024,2.46,13,364,31
839705263224951603,1bedroom_1MinToBTS Onnut•Cozy &ComfyBed,195325142,Chuanpis,Phra Khanong,13.7047714,100.6022065,Entire home/apt,926,2,33,6/22/2024,2.08,2,178,25
839716562965485439,Fl4 Entire Apartment/2BR/Balcony/5min to Khaosan,242022662,Puscha,Phra Nakhon,13.763733816970658,100.49936155767212,Entire home/apt,2711,2,70,6/1/2024,4.57,6,305,60
840048981500637008,RiverView•Silom•hiFloor•BTS•HispeedWIFI,183743871,Celeste,Bang Rak,13.722144318527997,100.51668535077557,Entire home/apt,2743,2,16,6/2/2024,1,8,332,9
840092163291241063,Regent home22 condominium,257162818,Pao,Phra Khanong,13.704144823566736,100.60744802871474,Entire home/apt,921,7,8,5/11/2024,0.58,2,331,5
840129876545683440,"Newly Private Cozy Room-CloseBTS, Formosa, BKK",385694484,Sirote,Chatu Chak,13.82489025408533,100.56821627710727,Entire home/apt,1200,20,4,4/9/2024,0.33,12,117,4
840147955280951652,Sweet Home 湄南河摩天轮夜市,301281681,Danny,Thon buri,13.710346364567014,100.47885637152989,Entire home/apt,2500,5,7,4/25/2024,1.42,1,180,7
840195542766450516,29高层建筑500兆网速sathorn一室一厅皇权免税店T21航站商场,205008955,Moon,Bang Kho laen,13.699886833928765,100.51542714497297,Entire home/apt,750,28,2,8/26/2023,0.17,40,335,2
840205943583122528,The Metro Sky Luxury : 3BR /Jodd fair/Wi-Fi/MRT,132745392,Mt,Huai Khwang,13.759469728381845,100.56830325947475,Entire home/apt,3186,1,21,6/1/2024,1.36,24,85,9
840295818723394456,"Fl2 Entire Apartment, 2BR, 5min to Khaosan",242022662,Puscha,Phra Nakhon,13.7637755,100.4993401,Entire home/apt,2485,2,62,6/4/2024,4.13,6,311,54
840310095535850891,27新房MRTrama9辉煌Gtower尚泰百货 joddfair一卧室,205008955,Moon,Huai Khwang,13.755691641237608,100.56929896588437,Entire home/apt,1350,30,4,6/2/2024,0.27,40,149,1
840468395478131383,"Aspire:辉煌与Rama9的核心区域,近MRT,近大使馆,现代与个性完美结合的英式建筑",342113311,George,Din Daeng,13.763692039029092,100.55990315002367,Entire home/apt,833,30,8,4/20/2024,0.59,44,293,7
840812782149465797,Cozy Room near BTS Phyathai,112970036,Tip,Ratchathewi,13.757164249414856,100.52924007504667,Private room,1200,3,1,3/10/2024,0.27,5,88,1
841003529354829144,"Connecting Rooms, 4ppl near DMK",461162859,Paveen,Don Mueang,13.925629297702402,100.59543356516468,Private room,1586,1,11,6/7/2024,1.04,39,358,11
841017843153044348,"One Bedroom, near DMK Airport",461162859,Paveen,Don Mueang,13.92743149538524,100.59699190400066,Private room,750,1,3,4/29/2024,0.26,39,365,3
841079479079706012,Budget Single fan share bathroom -6,489804194,Supinya,Phra Nakhon,13.761166063088586,100.49534893941482,Private room,214,1,5,2/17/2024,0.32,14,365,4
841198398940436530,"New Chic Duplex space-JJ market-Aree-Wifi,parking1",76375764,Chanipa,Chatu Chak,13.8101706,100.5587805,Entire home/apt,1950,2,39,6/13/2024,2.52,4,316,28
841213221134281988,【千顷Ⅴ】全新高级公寓 距离地铁100米 高速wifi 近辉煌夜市,157804575,Chang,Din Daeng,13.779566695816868,100.57370423903919,Entire home/apt,1650,25,6,1/30/2024,0.4,45,337,1
841288101583056486,Best Place/Central /Siam Paragon / Bts/Mrt/Park.,120880881,Paniss And Penny,Parthum Wan,13.740029198635739,100.54273043238489,Entire home/apt,2269,2,32,5/3/2024,2.08,19,69,24
841426284274640305,"New&Chic,Whole space-JJ market-Aree-Wifi,parking2",76375764,Chanipa,Chatu Chak,13.8101706,100.5587805,Entire home/apt,1800,2,10,4/15/2024,0.83,4,339,10
841438472552497435,"New Chic space-JJ market-BTSAree-Wifi,parking3",76375764,Chanipa,Chatu Chak,13.810015,100.5587029,Entire home/apt,1400,2,12,4/14/2024,0.81,4,361,11
841564604813576170,LPN Suite condo 26th FL. 2BR WiFi Dindang,21841427,Jack,Din Daeng,13.76204860726723,100.54585732873868,Entire home/apt,1500,7,23,5/11/2024,1.58,3,284,17
841573732478742015,"LivingNaraa,Sathorn&Silom/BRTMuL",237763185,"Living Naraa,",Sathon,13.716837921864668,100.53106225790874,Private room,615,1,27,4/16/2024,1.7,6,360,21
841590975478716731,Borarn House Studio 2,278757344,Chattrin,Ratchathewi,13.752896833943742,100.54564439192126,Private room,850,1,19,5/5/2024,1.22,4,356,14
841632849156804941,S3-素坤逸公寓临近捷运 Near Ekkamai BTS 200m new condo,253787977,Selina,Khlong Toei,13.716856061628125,100.58612883687464,Entire home/apt,1809,1,6,3/27/2024,0.38,60,73,3
841645353237240654,2BR minimal mu-ji style 130SQM ~,504249333,Chotanan,Ratchathewi,13.7535863,100.5375999,Entire home/apt,2729,2,26,6/1/2024,1.77,1,231,17
841671815549328678,R509/2BRs/10Mins to MRT,179295136,Chieanchai,Din Daeng,13.77155,100.57225,Entire home/apt,1961,2,2,4/12/2024,0.34,38,365,2
841709796472255861,Central Downtown stay Chidlom Pratunam co-working,42349005,Spring,Ratchathewi,13.7491295,100.5438188,Entire home/apt,1500,30,4,4/16/2024,0.32,14,72,3
841726009479665783,S2- Sukhumvit BTS 300m 全新公寓 临近 捷运,253787977,Selina,Phra Khanong,13.700476690080254,100.60238179239332,Entire home/apt,1586,1,21,5/19/2024,1.36,60,350,14
841734699542151504,Quiet Top Floor Loft near BTS,29665859,Sirithorn & Felix,Khlong Toei,13.712098944100505,100.5938854250218,Entire home/apt,1952,2,2,12/12/2023,0.2,7,57,2
841859860376861383,Quiet and clean 2 bdr apartment,380490348,Molly,Vadhana,13.734747399093536,100.60170769895022,Entire home/apt,2800,3,2,4/16/2024,0.32,28,271,2
841859978776042356,Suite with lush trees view,380490348,Molly,Vadhana,13.734751247289061,100.60164816983642,Entire home/apt,1250,2,6,5/2/2024,0.41,28,365,5
841882654927068984,"ราคาพิเศษ 1เตียง 3นาที@BTSอ่อนนุช ฟรี  Pool,gym",500212472,Mimi,Phra Khanong,13.701258071895435,100.59963122409845,Entire home/apt,850,2,57,6/4/2024,3.65,2,303,40
841973103339162315,Relax high rise near MRT,39487575,Saifon,Bang Sue,13.8192,100.52804,Entire home/apt,830,28,7,6/5/2024,0.62,5,193,7
842397416361518845,Serviced Apartment - weekly,504408777,Chai,Bang Na,13.663658087184917,100.61198344197528,Entire home/apt,650,5,11,6/4/2024,0.74,1,116,7
842421210435370311,Sleep 8 homey Apartment Ramkhamheang-Airport,51709028,Nata,Saphan Sung,13.760175077521652,100.6844686344266,Entire home/apt,3499,2,2,4/21/2024,0.2,6,334,2
842453180623742381,Spacious & cozy home w/ rooftop patio 700m to BTS,28067582,Jessica,Phra Khanong,13.701260110624919,100.61057355206063,Entire home/apt,760,7,1,7/5/2023,0.08,1,46,1
842457899781010324,70s Townhouse Master: Authentic Bangkok Comfort,1927968,Evan,Sathon,13.720547603210909,100.54697037428872,Entire home/apt,720,1,37,5/13/2024,2.34,49,358,28
842629580109598040,市中心的高级公寓/靠近PhromPhong轻轨站,504448121,Kai,Vadhana,13.7354119,100.5674341,Entire home/apt,1600,20,12,5/12/2024,0.78,2,132,7
842643071323295069,Fl3 Entire Apartment/2BR/Balcony/5min to Khaosan,242022662,Puscha,Phra Nakhon,13.7637755,100.4993401,Entire home/apt,2594,2,63,6/9/2024,4.1,6,337,54
842981125575189351,Stylish 1BR1B heart of Bkk! 中文,2804130,Anita,Parthum Wan,13.74451454713068,100.5487428,Entire home/apt,3544,3,28,6/10/2024,1.88,1,279,24
843028635541822973,Wood Green Room near Chatuchak Market,60194145,Ake,Bang Sue,13.81877032316264,100.52868451307525,Entire home/apt,600,30,1,3/22/2023,0.06,8,302,0
843070511645319717,Best Location to Ratchadamnoen,465472724,Pornanong,Phra Nakhon,13.76264420577381,100.50096962426333,Private room,596,1,9,2/26/2024,0.58,9,365,6
843097417201169548,25days!New!Bang Phlat MRT 600m/swiming pool/gym,341188013,Kara,Bang Phlat,13.7889383,100.5035996,Entire home/apt,800,25,2,4/17/2024,0.38,61,329,2
843116320074199171,rent/sale 1bedroom 1 bathroom near BTS Udomsuk,500254653,ผกาสินี,Bang Na,13.675947007540262,100.60819718460455,Private room,900,1,6,4/2/2024,0.4,2,147,4
843135768221621762,A3/sliom /BTS surasak/ 一卧室大床房/可做饭/码头夜市/泳池健身房免费/高网速,235135484,Shin,Sathon,13.711901691145611,100.52048600054306,Entire home/apt,980,1,44,6/15/2024,2.78,52,28,38
843222000085271620,A02:24Sqm One Bed One bath On Nut 77,5469970,Yair,Suanluang,13.722288855223434,100.6181607,Entire home/apt,1099,28,2,3/31/2024,0.14,19,343,1
843297779506505448,"Modern 2bedrooms - 117sqm, central",434168399,Krittika,Vadhana,13.7339726,100.5802324,Entire home/apt,7570,1,1,1/3/2024,0.17,185,365,1
843354754246990532,"奥卡之家素坤逸36号酒店,度假式公寓,中心区,高层美景,只需5分钟即可到达BTS Thonglor",342113311,George,Khlong Toei,13.715078063805604,100.57395489190124,Entire home/apt,1166,28,11,5/30/2024,0.72,44,335,6
843370000943201708,The 84 Townhouse,176362215,Arnon,Chatu Chak,13.835199,100.551183,Entire home/apt,1289,2,22,6/2/2024,2.78,1,329,22
843399031573369361,"Bell rama9 , best price for rent A",461296730,Chiến,Huai Khwang,13.758952738652333,100.56871162662513,Entire home/apt,2100,3,14,5/31/2024,1.18,6,324,14
843736522490352874,R609 @ Oriental Suite,179295136,Chieanchai,Din Daeng,13.77175817,100.57101783096034,Entire home/apt,1961,2,4,2/26/2024,0.7,38,365,4
843846170142592453,prani. ploenchit 4BR Penthouse 1MIN to BTS,269394073,Mali,Parthum Wan,13.7424852,100.5492963,Entire home/apt,11000,1,69,6/16/2024,4.54,5,282,54
843893609305794493,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,314945555,Nana,Phra Khanong,13.7015654,100.6032929,Entire home/apt,1614,1,21,11/25/2023,1.42,74,361,13
843913711884697422,prani. ploenchit 2BR luxe suite 1MIN to BTS,269394073,Mali,Parthum Wan,13.7424852,100.5492963,Entire home/apt,5016,1,80,6/14/2024,5.36,5,254,64
843927606017212119,Stunning Modern 2BR City-Center with Amazing Views,14357128,Livin,Ratchathewi,13.749937157299046,100.5572175876663,Entire home/apt,8286,3,34,6/16/2024,2.21,2,151,24
843955836282808723,25days!New!Bang Phlat MRT 600m/swiming pool/gym,341188013,Kara,Bang Phlat,13.78823,100.5025,Entire home/apt,800,25,9,6/9/2024,0.74,61,329,8
843959703241040319,【曼谷市区700平网红高端泳池别墅】近地铁口超市/3晚以上免费接机一次/旅游路线定制,57334003,Shu,Bang Sue,13.82961870376205,100.5300999799004,Entire home/apt,23654,1,16,6/10/2024,1.03,3,328,12
844008931507312523,Lucky Standard 15 SQM Khaosan,31015834,Natha,Phra Nakhon,13.760465160977239,100.49406772985192,Private room,890,1,10,2/14/2024,0.7,50,365,9
844046814729446219,Phrom Phong站月租/长租近公园商场泳池健身房高端公寓,446996578,Jaylene,Vadhana,13.736003267115729,100.5683506595222,Entire home/apt,1380,30,9,5/6/2024,0.6,10,325,6
844060254773435686,5 mins walk to train station @ Ratchada/中文服务,292407038,Eugene,Huai Khwang,13.790858110422421,100.57492257696259,Entire home/apt,1028,1,54,6/26/2024,3.47,3,305,43
844077774254549701,2 min walk BTS Onnut  Fast Wi-Fi Washmachine,306704320,Kangaroo,Vadhana,13.705103,100.602277,Entire home/apt,1385,3,1,10/5/2023,0.11,20,90,1
844084781372807899,温馨B,276700484,Hongyi,Phra Khanong,13.68288,100.63422,Entire home/apt,980,1,13,5/3/2024,0.86,15,326,12
844086482324743777,温馨C,276700484,Hongyi,Phra Khanong,13.683076220510884,100.6341253,Entire home/apt,980,1,4,4/17/2024,0.27,15,365,3
844127792832583308,*Exklusiv*Luxus Duplex Apartment 22 Stock 3min BTS,242497354,Franz,Khlong Toei,13.701689511495747,100.5896046,Entire home/apt,1579,2,44,6/5/2024,3.8,1,32,44
844143233624758271,Condo Sukhumvit 1ห้องนอน ใกล้ BTS Udomsuk,18711833,P,Bang Na,13.674597955173137,100.61151084973756,Private room,1073,10,13,6/4/2024,0.86,3,337,10
844146648173867855,1 BR Lumpini Condotown Ramintra-Navamin 79/420,268520465,Nutchai,Khan Na Yao,13.8366153,100.6627672,Entire home/apt,400,28,4,6/1/2024,0.35,4,239,4
844157228847830356,Cozy and quiet condo in central Bangkok,60799874,Oat,Yan na wa,13.696018,100.5449324,Entire home/apt,1050,30,4,3/13/2024,0.29,1,356,3
844171528608871889,市中心两卧两卫高层地铁5分钟紧挨暹罗广场/四面佛/大皇宫/火车夜市/机场30分钟/连住送接送机,27721148,Lily,Vadhana,13.743728118161298,100.55653593771738,Entire home/apt,2457,1,67,6/13/2024,4.51,35,64,49
844197713841630053,SALE特价！市中心两卧两卫高层近地铁5分钟/连住送接机/紧挨四面佛8mins/大皇宫/火车夜市,27721148,Lily,Vadhana,13.744626607623113,100.55734992458295,Entire home/apt,2430,1,48,2/29/2024,3.18,35,64,33
844441922108260975,luxury 2bd (6ft bed)400m from BTSEkamai,488977488,Steve,Vadhana,13.722605873446817,100.58582730997468,Entire home/apt,3800,15,6,5/27/2024,0.39,7,359,4
844539012218258626,Message 4 Discount - 1 BR City Center,2824430,D,Vadhana,13.741253416646604,100.56546144963968,Entire home/apt,1456,1,8,6/15/2024,0.6,18,352,6
844646465227064217,"ลดราคาพิเศษ 2ห้องนอน 3คน 3min@BTSอ่อนนุช/pool,gym,wifi",500212472,Mimi,Phra Khanong,13.702260611040082,100.59969109385084,Entire home/apt,1339,2,69,6/16/2024,4.44,2,283,49
844766849036149385,Private scandiloft room for 2. Walk to Iconsiam,38321692,Tareerat,Khlong San,13.72242184,100.50780818465576,Private room,820,1,28,4/16/2024,2.05,5,261,23
844817108671721670,Arpo Pool Villa Riverside Bangkok,504876241,Passapol,Phasi Charoen,13.728491415968104,100.46479648232662,Entire home/apt,15429,1,12,4/9/2024,0.81,1,349,8
844820228079205525,Super luxury condo 300M MRT Phra Ram9 High Floor,276645915,Gavin,Huai Khwang,13.756228457333032,100.56818950921297,Entire home/apt,1790,7,38,6/16/2024,2.58,2,30,27
845177737008718124,2BR 2BA 2mins to BTS Phra Khanong,129499403,Amornrat,Vadhana,13.7142183,100.5928145,Entire home/apt,2509,30,3,3/27/2024,0.31,1,178,3
845372312441229153,Cozy Room Top Floor Riverview 188,89115126,Rich,Yan na wa,13.715056975110691,100.55339982698362,Entire home/apt,600,2,45,5/21/2024,2.9,10,162,30
845381126515236314,Stunning Views City Center 181,89115126,Rich,Yan na wa,13.713902749547335,100.55299355468875,Entire home/apt,601,2,38,6/10/2024,2.79,10,177,33
845382422152565491,Panoramic City View 2 Bedroom 171,89115126,Rich,Yan na wa,13.7149319,100.5534642,Entire home/apt,1249,2,36,6/11/2024,2.51,10,169,30
845390272177736626,S2-高级公寓 宽敞复式公寓 @BTSonnut 顶楼天台酒吧spacious condo loft,253787977,Selina,Phra Khanong,13.70112,100.60518,Entire home/apt,1586,1,2,4/1/2023,0.13,60,355,0
845401153488798229,S1-素坤逸高级公寓，临近bts 走路3分钟 amazing@BTSonnut walk 3min,253787977,Selina,Phra Khanong,13.70255038904012,100.60535999441099,Entire home/apt,1560,1,6,6/7/2024,0.63,60,362,6
845420369398036734,S3-市中心顶级豪华公寓@bts ekkamai,253787977,Selina,Khlong Toei,13.722151369128571,100.57864133989156,Entire home/apt,1809,1,41,6/9/2024,3.08,60,234,38
845609819194883101,"奥卡之家素坤逸36号酒店,度假式公寓,中心区,高层美景,只需5分钟即可到达BTS Thonglor",342113311,George,Khlong Toei,13.714707450829344,100.57403799308965,Entire home/apt,1166,28,7,4/30/2024,0.47,44,364,4
845615105620850127,"奥卡之家素坤逸36号酒店,度假式公寓,中心区,高层美景,只需5分钟即可到达BTS Thonglor",342113311,George,Khlong Toei,13.715218264554762,100.57565027119276,Entire home/apt,1166,28,6,2/9/2024,0.47,44,339,5
845619254716597025,"奥卡之家素坤逸36号酒店,度假式公寓,中心区,高层美景,只需5分钟即可到达BTS Thonglor",342113311,George,Khlong Toei,13.71471259571788,100.57543809726974,Entire home/apt,1166,28,7,3/15/2024,0.48,44,364,4
845691190924779860,Relaxing space at NAREE,505072554,Naree,Bang Na,13.68291,100.61352,Private room,1500,7,11,6/14/2024,1.35,1,332,11
845928402351127186,Bangkok Sukhumvit 2ppl Condo BTS On nut 10min GYM,128943709,Rain,Khlong Toei,13.703977280506805,100.59945860195492,Entire home/apt,754,1,6,3/7/2024,0.4,26,135,4
845931757059129836,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,52161947,Noons,Phra Khanong,13.700631800560862,100.60409799479214,Entire home/apt,1629,1,103,6/26/2024,7.27,125,361,99
845944732769280849,ที่พักใกล้ MRT ติดถนนรัชดาภิเษก,499142375,Kankanit,Din Daeng,13.783771261536808,100.57320904664515,Private room,2000,5,9,5/11/2024,0.63,3,334,6
845956560135641672,"Modern Deluxe 1 BR, MRT, Wi-Fi",240603715,Sasikarn,Huai Khwang,13.768443600099738,100.5808083607437,Private room,1388,1,1,4/21/2023,0.07,43,365,0
846001223032683924,Riverfront house for rent/Chao phraya river house,504579591,P.K.,Dusit,13.7770109,100.5026439,Entire home/apt,7019,1,13,6/19/2024,0.89,2,337,11
846095914642377037,S1 Place standard room,34168840,Supacharee,Chatu Chak,13.812597,100.5634799,Entire home/apt,700,6,17,6/16/2024,1.16,3,252,14
846106846697999813,67sqm 5min to BTS On Nut 2 bedroom 年租/半年租/中文房東,42894383,Yiyan,Phra Khanong,13.7030887,100.5997096,Entire home/apt,1288,90,3,9/27/2023,0.22,9,311,2
846110661510559418,40sqm Cozy home in local street/ratchada/rama9中文房東,42894383,Yiyan,Din Daeng,13.770513,100.5699503,Entire home/apt,917,29,35,4/2/2024,2.24,9,97,25
846161354883226989,"15​minutes near BTS Punnawithi, Bangkok",505166526,Sirinun,Phra Khanong,13.691589884443824,100.61424471437931,Private room,700,26,8,2/22/2024,0.85,2,298,8
846167156914321012,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,341188013,Kara,Sathon,13.708393730341745,100.52609650429136,Entire home/apt,1000,1,15,1/28/2024,1.02,61,362,8
846216857009678096,4 BR 250 m from BTS near DMK,185142785,Sunisa,Bang Khen,13.8827057,100.5988618,Entire home/apt,2196,2,17,6/8/2024,1.61,1,329,17
846271541693671173,曼谷市区公园旁/近国家体育馆/家具家电配备/拎包入住,139189243,Hana,Bang Kapi,13.757511549889605,100.62745902879712,Entire home/apt,718,20,2,5/20/2024,0.18,73,314,2
846282483240799336,loft •复式 公寓整体出租！温 馨舒适 | 泳池 | 市中心,139189243,Hana,Sathon,13.714263189020599,100.52097626030445,Entire home/apt,1100,1,11,6/20/2024,0.72,73,363,5
846311455193289758,"River view, Stylish, Top location",1407907,Nicha,Bang Rak,13.7207,100.51756,Entire home/apt,2547,2,73,6/18/2024,4.69,8,223,54
846316369380161493,Ekamai高楼公寓/步行至bts /铜锣酒吧 美食/免费接机,215327582,Gigi,Vadhana,13.732548093118163,100.58719306278766,Entire home/apt,1950,2,38,6/3/2024,2.44,13,70,31
846613198866199773,incredible 2bath infinitypool,473454250,Morri,Phaya Thai,13.763968771354659,100.5437848727964,Entire home/apt,5857,5,16,3/26/2024,1.03,14,89,11
846642093895486824,27sq.m Jellyfish in Bangna (Si Iam MRT.),72856031,Noom,Bang Na,13.664129,100.6503,Entire home/apt,1119,30,2,12/15/2023,0.21,4,365,2
846646625782381332,The Capital I Central World I MBK I Siam Paragon,505293595,Wilasinee,Din Daeng,13.757538251908489,100.55728094468293,Entire home/apt,1027,28,2,9/18/2023,0.18,1,272,2
846665444780395093,#1-STEP BTS On-Nut! Best Location 2Bed& SkyView!,472438950,Theo,Vadhana,13.7062851,100.601679,Entire home/apt,450,24,7,4/24/2024,0.45,1,61,2
846713085670176602,靠近mrt rama9 / 近火车夜市/曼谷中心一室一厅舒适公寓,18699637,Wilson,Ratchathewi,13.7549122,100.5642749,Entire home/apt,1557,28,4,6/2/2024,0.52,41,166,4
846714862751167784,25days!New!Bang Phlat MRT 600m/swiming pool/gym,201677068,Curry,Bang Phlat,13.789374,100.503508,Entire home/apt,800,25,2,1/31/2024,0.14,226,329,1
846736031528327414,1 Capsule in a 12 Bed Mixed Dorm,473936779,Khaosan Social,Phra Nakhon,13.7602568,100.4986161,Shared room,460,1,1,3/26/2023,0.07,8,187,0
846772217761937076,Heart of Chatuchak4,485783014,Phunnaras,Chatu Chak,13.810872358950688,100.56368929941146,Private room,490,3,14,6/22/2024,0.93,5,311,8
846776673934595431,"1 bedroom 1 bathroom Sukhumvit 16, Asoke.",45817527,Jean Charles,Khlong Toei,13.725121208802863,100.5618397185242,Entire home/apt,830,30,7,6/8/2024,0.5,20,302,5
846820701852478933,R402 / 10 Mins to MRT/Great Area,179295136,Chieanchai,Din Daeng,13.77289,100.57046,Entire home/apt,726,2,8,4/26/2024,0.55,38,364,6
846884428125883706,NANA广场/市中心精品大两居室/四面佛/暹罗商圈,344327171,Alice,Ratchathewi,13.75005652011522,100.55657493062024,Entire home/apt,2211,1,5,3/12/2024,0.37,74,340,3
846979654549704648,《潤澤莊園》一居小套型Bangkok曼谷亞洲公寓設計大獎歐美風格辉煌新商业区拉差达火車夜市代購街,304429745,Tian,Huai Khwang,13.7716661,100.5797337,Private room,680,28,2,5/19/2024,0.15,13,365,1
846984655567861953,MIQ_home901/Asok BTS/Resort Pool/12pax/1000MbWifi,35082871,Ed,Khlong Toei,13.727428011690428,100.56130667711814,Entire home/apt,5970,2,21,4/4/2024,1.46,53,182,13
847038132821125898,曼谷《天使之城》一居室亚洲公寓设计大奖欧美风格拉差达火车夜市新商业圈辉煌代购街,226819828,Muay,Huai Khwang,13.7717891,100.5808057,Private room,860,28,1,6/22/2023,0.08,20,365,0
847058003851434353,Spacious & Central 1bed Thonglor!,500256266,Nakita,Vadhana,13.736222924833989,100.58237877341436,Entire home/apt,1222,2,24,5/9/2024,1.54,4,340,15
847394582770735022,A duplex apartment in Sathorn,297609004,Chuly,Sathon,13.7168878,100.5335227,Private room,1950,30,2,2/1/2024,0.27,1,326,2
